id,word,polarity
12371,suggérer,positive
12372,suggestif,positive
12373,suggestion,positive
12374,suicidaire,negative
12375,suicide,negative
12376,suicider,negative
12377,suie,negative
12378,suif,positive
12379,suintement,negative
12380,suinter,negative
12381,suite,positive
12382,suivant,negative
12383,suivant|suivante,negative
12384,suivre,positive
12385,sujet,negative
12386,sujétion,negative
12387,suk,negative
12388,sultan,positive
12389,summum,positive
12390,sumo,negative
12391,sunshin,positive
12392,super,positive
12393,superbe,positive
12394,supercherie,negative
12395,superficie,positive
12396,superficiel,negative
12397,superficielles,negative
12398,superflu,negative
12399,supérieur,positive
12400,supériorité,positive
12401,superlatif,positive
12402,superman,positive
12403,supermarché,positive
12404,superposer,positive
12405,superposition,positive
12406,superstar,positive
12407,superstit,negative
12408,superstitieux,negative
12409,superstition,negative
12410,superviser,positive
12411,superviseur,positive
12412,supervision,negative
12413,supllier,negative
12414,supplanter,positive
12415,supplément,positive
12416,supplémentaire,positive
12417,supplication,positive
12418,supplice,negative
12419,supplier,negative
12420,supplique,positive
12421,support,positive
12422,supporter,negative
12423,supporteur,positive
12424,supportrice,positive
12425,supposer,negative
12426,supposition,positive
12427,suppression,negative
12428,supprimer,negative
12429,suprem,positive
12430,suprématie,positive
12431,suprême,positive
12432,suprêmement,positive
12433,surabondance,negative
12434,surcharge,negative
12435,surcharger,negative
12436,surchauffe,positive
12437,surdité,negative
12438,sure,negative
12439,surestimer,negative
12440,sûreté,positive
12441,surexcitation,positive
12442,surf,positive
12443,surface,positive
12444,surfacturé,negative
12445,surfacturée,negative
12446,surfacturées,negative
12447,surfacturés,negative
12448,surfer,positive
12449,surgir,positive
12450,surhomme,positive
12451,surhumain,positive
12452,surintendant,positive
12453,surintendante,positive
12454,surmenage,negative
12455,surnageant,positive
12456,surnager,positive
12457,surnaturel,negative
12458,surnom,positive
12459,surnommer,positive
12460,surpasser,positive
12461,surpayer|surpayer,negative
12462,surplombant,positive
12463,surplomber,positive
12464,surplus,negative
12465,surpoids,negative
12466,surprenant,positive
12467,surprendre,negative
12468,surpuissance,negative
12469,sursaut,positive
12470,surseoir,positive
12471,surstocker,negative
12472,surtaxe,negative
12473,surtout,positive
12474,survaleur,positive
12475,surveillance,positive
12476,surveillant,positive
12477,surveiller,positive
12478,survenir,positive
12479,survie,positive
12480,survivant,positive
12481,survivre,positive
12482,survoltage,positive
12483,susceptibilité,negative
12484,susceptible,negative
12485,susciter,positive
12486,susdit,positive
12487,susmentionné,positive
12488,suspect,negative
12489,suspecter,negative
12490,suspendre,negative
12491,suspens,negative
12492,suspense,negative
12493,suspension,negative
12494,suspicieux,negative
12495,suspicio,negative
12496,suspicion,negative
12497,suture,negative
12498,svastika,negative
12499,svelte,positive
12500,swag,positive
12501,swastika,negative
12502,sweat,positive
12503,sweetie,positive
12504,syllabe,positive
12505,syllabique,positive
12506,symbole,positive
12507,symbolique,positive
12508,symboliquement,positive
12509,symboliser,positive
12510,symbolisme,positive
12511,symétrie,positive
12512,symétrique,positive
12513,sympathie,positive
12514,sympathique,positive
12515,symphonie,positive
12516,symptomatique,negative
12517,symptôme,negative
12518,synagogue,positive
12519,synchrone,positive
12520,synchroniser,positive
12521,syncope,negative
12522,syndicat,positive
12523,synergie,positive
12524,synode,positive
12525,synonyme,positive
12526,synopsis,positive
12527,synoptique,positive
12528,synoque,negative
12529,syntaxe,positive
12530,synthèse,positive
12531,synthétique,negative
12532,systématique,positive
12533,systématiquement,positive
12534,système,positive
12535,tabac,negative
12536,tabagisme,negative
12537,tabernacle,positive
12538,table,positive
12539,tableau,positive
12540,tablette,positive
12541,tablier,positive
12542,tabou,negative
12543,tabouret,positive
12544,tabulaire,positive
12545,tabulation,positive
12546,tabuler,positive
12547,tache,negative
12548,tâche,negative
12549,tacher,negative
12550,tâcher,negative
12551,taches,negative
12552,tacheter,negative
12553,tachymètre,positive
12554,tacite,positive
12555,taciturne,negative
12556,tacot,negative
12557,tact,positive
12558,tactile,positive
12559,tactique,positive
12560,taffetas,positive
12561,taillader,negative
12562,taillant,positive
12563,taille,positive
12564,tailler,negative
12565,tailleur,positive
12566,tailleuse,positive
12567,taire,negative
12568,talent,positive
12569,talentueux,positive
12570,talisman,positive
12571,talon,positive
12572,talure,negative
12573,talus,positive
12574,tambour,positive
12575,tambourin,negative
12576,tambourinement,positive
12577,tambouriner,positive
12578,tamis,positive
12579,tamisage,positive
12580,tamiser,negative
12581,tampon,positive
12582,tamponner,positive
12583,tancer,negative
12584,tandem,positive
12585,tangent,negative
12586,tanière,positive
12587,tanner,positive
12588,tante,positive
12589,tapageur,negative
12590,taper,positive
12591,tapir,negative
12592,tapisserie,positive
12593,tapoter,positive
12594,taquin,positive
12595,taquiner,positive
12596,taquinerie,negative
12597,tarabuster,negative
12598,tarauder,negative
12599,tard,negative
12600,tardif,negative
12601,tarer,negative
12602,tarif,negative
12603,tarifaires,negative
12604,tartan,positive
12605,tarte,positive
12606,tartre,negative
12607,tas,positive
12608,tasse,positive
12609,tassement,negative
12610,tatami,negative
12611,tâte,negative
12612,tâtonner,negative
12613,tatouage,positive
12614,tatouer,positive
12615,tau|taux,positive
12616,taudis,negative
12617,taunt,negative
12618,taureau,negative
12619,taverne,positive
12620,taxe,negative
12621,taxer,negative
12622,taxi,positive
12623,taxinomie,positive
12624,taxonomie,positive
12625,teaser,positive
12626,technicien,positive
12627,technicité,positive
12628,technique,positive
12629,technologie,positive
12630,ted,positive
12631,teflon,positive
12632,téflon,positive
12633,tehe,positive
12634,teindre,positive
12635,teinte,positive
12636,teinter,positive
12637,teinture,positive
12638,télégramme,positive
12639,télégraphe,positive
12640,téléphone,positive
12641,téléphoner,positive
12642,télescope,positive
12643,téléscope,positive
12644,télescopique,positive
12645,téléscripteur,positive
12646,télévision,positive
12647,téméraire,positive
12648,témérité,negative
12649,témoignage,positive
12650,témoigner,positive
12651,témoin,positive
12652,tempera,positive
12653,tempérament,positive
12654,tempérance,positive
12655,température,positive
12656,tempère,negative
12657,tempérer,positive
12658,tempête,negative
12659,tempétueux,negative
12660,temple,positive
12661,temporaire,negative
12662,temporairement,negative
12663,temporal,positive
12664,temporel,positive
12665,temporisation,negative
12666,temps,positive
12667,tenace,positive
12668,tenaces,negative
12669,ténacité,positive
12670,tenaillement,negative
12671,tendance,positive
12672,tendon,positive
12673,tendre,positive
12674,tendrement,positive
12675,tendresse,positive
12676,tendu,negative
12677,tendue,negative
12678,ténèbre,negative
12679,ténèbres,negative
12680,ténébreux,negative
12681,teneur,positive
12682,tenir,positive
12683,tennis,positive
12684,tension,negative
12685,tentacule,negative
12686,tentant,positive
12687,tentation,negative
12688,tentative,positive
12689,tente,positive
12690,tenter,positive
12691,tenture,positive
12692,ténu,negative
12693,tenue,positive
12694,tercet,positive
12695,tergiverser,negative
12696,terme,positive
12697,terminal,positive
12698,terminer,positive
12699,terminus,negative
12700,termite,negative
12701,ternaire,positive
12702,terne,negative
12703,ternir,negative
12704,ternissement,negative
12705,terrain,positive
12706,terrasse,positive
12707,terrasser,negative
12708,terre,positive
12709,terreau,positive
12710,terrestre,positive
12711,terreur,negative
12712,terreux,positive
12713,terribl,negative
12714,terrible,negative
12715,terriblement,negative
12716,terrier,negative
12717,terrifiant,negative
12718,terrifie,negative
12719,terrifier,negative
12720,terrifiés,negative
12721,terrifyi,negative
12722,territoire,positive
12723,territorial,positive
12724,terrori,negative
12725,terroriser,negative
12726,terrorisme,negative
12727,terroriste,negative
12728,tertiaire,positive
12729,tertre,negative
12730,test,positive
12731,testament,positive
12732,tester,positive
12733,tétanie,negative
12734,tétanos,negative
12735,tête,positive
12736,téter,positive
12737,tétine,positive
12738,téton,positive
12739,tétraédrique,positive
12740,tétu,negative
12741,texte,positive
12742,textile,positive
12743,texto,positive
12744,textuellement,positive
12745,textural,positive
12746,texturale,positive
12747,texturales,positive
12748,texturaux,positive
12749,texture,positive
12750,thanatos,negative
12751,thankf,positive
12752,thanksgiving,positive
12753,thé,positive
12754,théâtral,negative
12755,théâtre,positive
12756,théisme,negative
12757,thème,positive
12758,théocratie,positive
12759,théocratique,negative
12760,théologie,positive
12761,théologien,positive
12762,théologique,positive
12763,théorème,positive
12764,théorie,positive
12765,théorique,negative
12766,thérapeutique,positive
12767,thermique,positive
12768,thermocouple,positive
12769,thermodynamique,positive
12770,thermomètre,positive
12771,thermostat,positive
12772,thés,negative
12773,thèse,positive
12774,thnx,positive
12775,thon,negative
12776,thrène,negative
12777,thym,positive
12778,tiare,positive
12779,tibia,positive
12780,tic,negative
12781,ticket,positive
12782,tiède,negative
12783,tiédeur,positive
12784,tiers,positive
12785,tige,positive
12786,tigre,negative
12787,tigrer,positive
12788,tilde,positive
12789,timbre,positive
12790,timbrer,negative
12791,timide,negative
12792,timides,negative
12793,timidité,negative
12794,timoré,negative
12795,tintamarre,negative
12796,tintement,positive
12797,tinter,positive
12798,tintouin,negative
12799,tique,negative
12800,tir,negative
12801,tirage,positive
12802,tiraillement,negative
12803,tirant,negative
12804,tiré,negative
12805,tirebouchonner,positive
12806,tirer,positive
